weeks,Season,GID,name,Pos,Team,h/a,Oppt,FD points,FD salary,game.id,date,playerID,pass.att,pass.comp,passyds,pass.tds,pass.ints,pass.twopta,pass.twoptm,rush.att,rushyds,rushtds,rushlng,rushlngtd,rush.twopta,rush.twoptm,recept,recyds,rec.tds,reclng,reclngtd,rec.twopta,rec.twoptm,kick.rets,kickret.avg,kickret.tds,kick.ret.lng,kickret.lngtd,punt.rets,puntret.avg,puntret.tds,puntret.lng,puntret.lngtd,fgm,fga,fgyds,totpts.fg,xpmade,xpmissed,xpa,xpb,xppts.tot,tackles,asst.tackles,sacks,defints,forced.fumbs,totalfumbs,recfumbs,totalrecfumbs,fumbyds,fumbslost,games,position,proj
12.0,2015,4534,J.Thomas,TE,JAC,h,SD,22.1,5300.0,2015112906,2015-11-29,00-0028067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,116,1,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.1
12.0,2015,4270,A.Gates,TE,SD,a,JAC,19.3,5700.0,2015112906,2015-11-29,00-0021547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,2,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.0
12.0,2015,4494,R.Gronkowski,TE,NE,a,DEN,17.8,8400.0,2015112911,2015-11-29,00-0027656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.8
12.0,2015,4572,V.McDonald,TE,SF,h,ARI,16.1,4600.0,2015112909,2015-11-29,00-0030470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71,1,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,TE,3.4
12.0,2015,1450,R.Griffin,TE,HOU,h,NO,15.2,4500.0,2015112903,2015-11-29,00-0030108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,1,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.5
12.0,2015,4582,T.Kelce,TE,KC,h,BUF,14.9,5800.0,2015112908,2015-11-29,00-0030506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,69,1,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.4
12.0,2015,4376,S.Chandler,TE,NE,a,DEN,14.3,4600.0,2015112911,2015-11-29,00-0025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,1,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.6
12.0,2015,4573,J.Reed,TE,WAS,h,NYG,13.8,5800.0,2015112900,2015-11-29,00-0030472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,98,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.0
12.0,2015,4401,G.Barnidge,TE,CLE,h,BAL,12.6,6500.0,2015113000,2015-11-30,00-0026281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,91,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.0
12.0,2015,4360,D.Walker,TE,TEN,h,OAK,12.1,6100.0,2015112907,2015-11-29,00-0024389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.3
12.0,2015,4568,T.Eifert,TE,CIN,h,STL,11.5,6200.0,2015112902,2015-11-29,00-0030549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,TE,11.7
12.0,2015,4670,W.Tye,TE,NYG,a,WAS,10.4,4900.0,2015112900,2015-11-29,00-0032004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.6
12.0,2015,4492,J.Graham,TE,SEA,h,PIT,9.5,5500.0,2015112910,2015-11-29,00-0027696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,11.5
12.0,2015,4368,G.Olsen,TE,CAR,a,DAL,9.5,6400.0,2015112601,2015-11-26,00-0025418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.7
12.0,2015,4411,J.Tamme,TE,ATL,h,MIN,9.4,5100.0,2015112901,2015-11-29,00-0026267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.6
12.0,2015,4537,K.Rudolph,TE,MIN,a,ATL,8.8,5000.0,2015112901,2015-11-29,00-0027981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,53,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.4
12.0,2015,4461,Z.Miller,TE,CHI,a,GB,8.0,5100.0,2015112602,2015-11-26,00-0027125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,5.1
12.0,2015,4363,B.Celek,TE,PHI,a,DET,8.0,5800.0,2015112600,2015-11-26,00-0025549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.0
12.0,2015,4437,J.Cook,TE,STL,a,CIN,7.8,4700.0,2015112902,2015-11-29,00-0027061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.6
12.0,2015,4335,O.Daniels,TE,DEN,h,NE,7.3,5200.0,2015112911,2015-11-29,00-0024313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,8.4
12.0,2015,4292,B.Watson,TE,NO,a,HOU,7.3,5400.0,2015112903,2015-11-29,00-0022943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,53,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.5
12.0,2015,4311,H.Miller,TE,PIT,a,SEA,7.0,5300.0,2015112910,2015-11-29,00-0023465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.7
12.0,2015,4543,C.Clay,TE,BUF,a,KC,5.6,5300.0,2015112908,2015-11-29,00-0028112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.5
12.0,2015,4262,J.Witten,TE,DAL,h,CAR,5.6,5600.0,2015112601,2015-11-26,00-0022127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,12.0
12.0,2015,4629,R.Rodgers,TE,GB,h,CHI,5.0,5200.0,2015112602,2015-11-26,00-0031384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,9.6
12.0,2015,4552,C.Fleener,TE,IND,h,TB,4.2,5100.0,2015112904,2015-11-29,00-0029697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,10.8
12.0,2015,4601,E.Ebron,TE,DET,h,PHI,3.8,5100.0,2015112600,2015-11-26,00-0031387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.8
12.0,2015,4636,C.Gillmore,TE,BAL,a,CLE,3.5,5600.0,2015113000,2015-11-30,00-0030992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.0
12.0,2015,4551,D.Allen,TE,IND,h,TB,2.9,4600.0,2015112904,2015-11-29,00-0029689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.4
12.0,2015,4562,L.Green,TE,SD,a,JAC,2.4,5000.0,2015112906,2015-11-29,00-0029275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,2.8
12.0,2015,4533,J.Cameron,TE,MIA,a,NYJ,2.3,5100.0,2015112905,2015-11-29,00-0028040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,3.6
12.0,2015,4323,V.Davis,TE,DEN,h,NE,2.0,5200.0,2015112911,2015-11-29,00-0024221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,TE,4.1
12.0,2015,6172,G.Gano,PK,CAR,a,DAL,19.0,4900.0,2015112601,2015-11-26,00-0026858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,12,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6236,J.Myers,PK,JAC,h,SD,15.0,4700.0,2015112906,2015-11-29,00-0031492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,51,12,1,1,2,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6037,A.Vinatieri,PK,IND,h,TB,15.0,4700.0,2015112904,2015-11-29,00-0016919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,49,12,1,1,2,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6224,C.Santos,PK,KC,h,BUF,13.0,4900.0,2015112908,2015-11-29,00-0031203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,49,9,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6225,C.Boswell,PK,PIT,a,SEA,11.0,4500.0,2015112910,2015-11-29,00-0031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,44,9,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,7.0
12.0,2015,6159,M.Prater,PK,DET,h,PHI,10.0,4500.0,2015112600,2015-11-26,00-0023853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,3,6,0,6,0,6,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6206,J.Tucker,PK,BAL,a,CLE,10.0,4900.0,2015113000,2015-11-30,00-0029597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,49,6,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6016,P.Dawson,PK,SF,h,ARI,9.0,4800.0,2015112909,2015-11-29,00-0004091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,53,6,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,5.0
12.0,2015,6232,T.Coons,PK,CLE,h,BAL,9.0,4500.0,2015113000,2015-11-30,00-0031112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,31,6,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6209,D.Hopkins,PK,WAS,h,NYG,9.0,4500.0,2015112900,2015-11-29,00-0030098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,41,6,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6104,M.Crosby,PK,GB,h,CHI,9.0,4700.0,2015112602,2015-11-26,00-0025580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50,6,1,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6203,R.Bullock,PK,NYJ,h,MIA,9.0,4500.0,2015112905,2015-11-29,00-0029421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,3,5,0,5,0,5,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6208,K.Forbath,PK,NO,a,HOU,8.0,4600.0,2015112903,2015-11-29,00-0028787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,57,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6204,B.Walsh,PK,MIN,a,ATL,8.0,4700.0,2015112901,2015-11-29,00-0029576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,39,6,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6229,C.Catanzaro,PK,ARI,a,SF,8.0,4700.0,2015112909,2015-11-29,00-0030896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,41,6,1,1,2,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6194,D.Bailey,PK,DAL,h,CAR,7.0,4700.0,2015112601,2015-11-26,00-0028660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,48,6,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6233,J.Lambo,PK,SD,a,JAC,7.0,4700.0,2015112906,2015-11-29,00-0032087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,3,4,0,4,0,4,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6098,S.Gostkowski,PK,NE,a,DEN,7.0,5200.0,2015112911,2015-11-29,00-0024333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6093,M.Nugent,PK,CIN,h,STL,7.0,4600.0,2015112902,2015-11-29,00-0023482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,4,0,4,0,4,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6227,B.McManus,PK,DEN,h,NE,6.0,4800.0,2015112911,2015-11-29,00-0029822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6095,N.Novak,PK,HOU,h,NO,6.0,4500.0,2015112903,2015-11-29,00-0023096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,9.0
12.0,2015,6166,C.Barth,PK,TB,a,IND,6.0,4800.0,2015112904,2015-11-29,00-0026138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,38,6,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6048,S.Janikowski,PK,OAK,a,TEN,6.0,4600.0,2015112907,2015-11-29,00-0019646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,3,3,0,3,0,3,0,0,0.0,0,0,0,0,0,0,0,1,K,6.0
12.0,2015,6096,R.Gould,PK,CHI,a,GB,5.0,4600.0,2015112602,2015-11-26,00-0023252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,3,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,5.0
12.0,2015,6163,D.Carpenter,PK,BUF,a,KC,4.0,4600.0,2015112908,2015-11-29,00-0026003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,3,1,1,2,0,1,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6167,S.Hauschka,PK,SEA,h,PIT,3.0,5000.0,2015112910,2015-11-29,00-0025944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,3,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6079,J.Brown,PK,NYG,a,WAS,2.0,5100.0,2015112900,2015-11-29,00-0021940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
12.0,2015,6211,C.Sturgis,PK,PHI,a,DET,2.0,4800.0,2015112600,2015-11-26,00-0030390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,6.0
12.0,2015,6237,A.Franks,PK,MIA,a,NYJ,2.0,4700.0,2015112905,2015-11-29,00-0031718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,2,0,0,0.0,0,0,0,0,0,0,0,1,K,5.0
12.0,2015,6169,R.Succop,PK,TEN,h,OAK,1.0,4500.0,2015112907,2015-11-29,00-0026968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0.0,0,0,0,0,0,0,0,1,K,8.0
11.0,2015,1378,C.Newton,QB,CAR,h,WAS,31.44,8600.0,2015112206,2015-11-22,00-0027939,34,21,246,5,0,0,0,4,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,25.36
11.0,2015,1465,J.Winston,QB,TB,a,PHI,29.84,6800.0,2015112204,2015-11-22,00-0031503,29,19,246,5,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,QB,16.74
11.0,2015,1207,C.Palmer,QB,ARI,h,CIN,26.58,8200.0,2015112209,2015-11-22,00-0021429,31,20,317,4,2,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1,QB,17.88
11.0,2015,1412,R.Wilson,QB,SEA,h,SF,25.4,7600.0,2015112210,2015-11-22,00-0029263,29,24,260,3,0,0,0,9,30,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.88
11.0,2015,1403,A.Dalton,QB,CIN,a,ARI,22.0,7900.0,2015112209,2015-11-22,00-0027973,39,22,315,2,0,0,0,8,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,0,0,-6,1,1,QB,17.32
11.0,2015,1301,M.Ryan,QB,ATL,h,IND,20.9,7800.0,2015112202,2015-11-22,00-0026143,46,25,280,3,3,0,0,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.08
11.0,2015,1340,M.Stafford,QB,DET,h,OAK,20.38,7000.0,2015112201,2015-11-22,00-0026498,35,22,282,0,0,0,0,6,31,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.0
11.0,2015,1439,T.Bridgewater,QB,MIN,h,GB,20.14,6600.0,2015112205,2015-11-22,00-0031237,37,25,296,1,0,0,0,4,43,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.28
11.0,2015,1252,A.Rodgers,QB,GB,a,MIN,19.08,8900.0,2015112205,2015-11-22,00-0023459,34,16,212,2,0,1,1,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,18.32
11.0,2015,1414,B.Osweiler,QB,DEN,a,CHI,18.4,6000.0,2015112200,2015-11-22,00-0029682,27,20,250,2,0,0,0,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.54
11.0,2015,1466,M.Mariota,QB,TEN,a,JAC,18.14,7100.0,2015111900,2015-11-19,00-0032268,35,22,231,0,0,0,0,5,29,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.04
11.0,2015,1242,R.Fitzpatrick,QB,NYJ,a,HOU,17.84,7400.0,2015112203,2015-11-22,00-0023682,39,19,216,1,2,0,0,5,12,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,-9,0,1,QB,17.5
11.0,2015,1339,M.Sanchez,QB,PHI,h,TB,16.84,6400.0,2015112204,2015-11-22,00-0026898,41,26,261,2,3,0,0,2,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.88
11.0,2015,1381,B.Gabbert,QB,SF,a,SEA,16.76,6000.0,2015112210,2015-11-22,00-0027948,34,22,264,1,0,0,0,4,22,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,11.14
11.0,2015,1410,R.Tannehill,QB,MIA,h,DAL,15.82,7000.0,2015112207,2015-11-22,00-0029701,24,13,188,2,1,0,0,3,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,1,QB,17.14
11.0,2015,1060,M.Hasselbeck,QB,IND,a,ATL,15.32,6300.0,2015112202,2015-11-22,00-0007091,32,23,213,2,2,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,16.7
11.0,2015,1233,T.Romo,QB,DAL,a,MIA,15.28,8000.0,2015112207,2015-11-22,00-0021678,28,18,227,2,2,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,17.06
11.0,2015,1399,T.Yates,QB,HOU,h,NYJ,14.66,5100.0,2015112203,2015-11-22,00-0028090,34,16,229,2,0,0,0,3,-5,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,QB,13.82
11.0,2015,1131,T.Brady,QB,NE,h,BUF,14.08,9200.0,2015112300,2015-11-23,00-0019596,39,20,277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,QB,22.08
